type,region,viewer_index,cycle,target_label,target_url,game_id,request_start_ms,request_started_at,request_started_at_offset_ms,status,ttfb_ms,total_ms,body_bytes,body_hash_short,cf_cache_status,cf_ray,age,cache_control,server,server_timing,x_worker_cache,x_arch,x_replay_play_index,x_upstream_cache,content_encoding
request,ca-central-1,15,3,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436034630,2026-05-10 18:00:34.630000+00:00,109367,200,333.78,408.3,737774,5e24b0a436d3,,9f9ad820ac985930-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=97, percentiles;dur=4, render;dur=0, total;dur=114, cfEdge;dur=117,cfOrigin;dur=0,cfWorker;dur=162",,baseline,,,br
request,ca-central-1,12,3,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436036816,2026-05-10 18:00:36.816000+00:00,111553,200,33.99,121.87,737774,5e24b0a436d3,HIT,9f9ad82e2a415930-EWR,1,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,4,3,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436038494,2026-05-10 18:00:38.494000+00:00,113231,200,120.47,127.55,766450,7b94d0e4f34e,,9f9ad838a8865930-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=24, percentiles;dur=20, render;dur=0, total;dur=44, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=87",,tiered,,HIT,br
request,ca-central-1,11,3,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436040138,2026-05-10 18:00:40.138000+00:00,114875,200,202.21,202.9,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,8,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436041619,2026-05-10 18:00:41.619000+00:00,116356,200,171.91,172.74,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,0,3,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436043398,2026-05-10 18:00:43.398000+00:00,118135,200,76.82,82.69,737774,5e24b0a436d3,HIT,9f9ad8578f7a6e53-EWR,8,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,ca-central-1,2,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436043479,2026-05-10 18:00:43.479000+00:00,118216,200,231.96,232.66,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,3,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436047993,2026-05-10 18:00:47.993000+00:00,122730,200,66.3,86.13,737774,5e24b0a436d3,HIT,9f9ad8742f645f15-EWR,13,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,ca-central-1,6,3,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436048386,2026-05-10 18:00:48.386000+00:00,123123,200,28.0,36.08,737774,5e24b0a436d3,HIT,9f9ad8767d3d5f15-EWR,13,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,1,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436048872,2026-05-10 18:00:48.872000+00:00,123609,200,94.76,206.73,766450,7b94d0e4f34e,,9f9ad8797c585f15-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=9, render;dur=0, total;dur=17, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=59",,tiered,,HIT,br
request,ca-central-1,9,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436050608,2026-05-10 18:00:50.608000+00:00,125345,200,28.95,52.2,737774,5e24b0a436d3,HIT,9f9ad8845f325f15-EWR,15,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,ca-central-1,13,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436053554,2026-05-10 18:00:53.554000+00:00,128291,200,80.46,83.71,766450,7b94d0e4f34e,,9f9ad896cce95f15-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=7, percentiles;dur=5, render;dur=0, total;dur=12, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=45",,tiered,,HIT,br
request,ca-central-1,5,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436054050,2026-05-10 18:00:54.050000+00:00,128787,200,202.05,202.89,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,15,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436060561,2026-05-10 18:01:00.561000+00:00,135298,200,78.46,97.4,737774,5e24b0a436d3,HIT,9f9ad8c2cc13f793-EWR,25,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,ca-central-1,16,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436062076,2026-05-10 18:01:02.076000+00:00,136813,200,166.18,205.09,847651,7b94d0e4f34e,,9f9ad8cc0dd3f793-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=75, percentiles;dur=4, render;dur=0, total;dur=79, cfEdge;dur=15,cfOrigin;dur=0,cfWorker;dur=121",,tiered,,EXPIRED,br
request,ca-central-1,7,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436062602,2026-05-10 18:01:02.602000+00:00,137339,200,97.53,116.49,847651,7b94d0e4f34e,,9f9ad8cf4fc4f793-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=4, render;dur=0, total;dur=13, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=61",,tiered,,HIT,br
request,ca-central-1,14,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436062876,2026-05-10 18:01:02.876000+00:00,137613,200,177.02,177.75,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,12,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436068325,2026-05-10 18:01:08.325000+00:00,143062,200,319.94,454.63,835543,81462f020c5e,,9f9ad8f34f659cdd-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=73, percentiles;dur=42, render;dur=0, total;dur=118, cfEdge;dur=108,cfOrigin;dur=0,cfWorker;dur=158",,baseline,,,br
request,ca-central-1,10,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436069611,2026-05-10 18:01:09.611000+00:00,144348,200,87.21,107.86,847651,7b94d0e4f34e,,9f9ad8fb18959cdd-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=6, render;dur=0, total;dur=14, cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=51",,tiered,,HIT,br
request,ca-central-1,8,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436071527,2026-05-10 18:01:11.527000+00:00,146264,200,182.88,183.53,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,4,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436071820,2026-05-10 18:01:11.820000+00:00,146557,200,69.15,78.59,847651,7b94d0e4f34e,,9f9ad908efff9cdd-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=4, render;dur=0, total;dur=9, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=34",,tiered,,HIT,br
request,ca-central-1,11,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436075105,2026-05-10 18:01:15.105000+00:00,149842,200,198.11,198.88,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,2,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436075619,2026-05-10 18:01:15.619000+00:00,150356,200,153.66,154.29,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,3,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436075878,2026-05-10 18:01:15.878000+00:00,150615,200,32.75,36.46,835543,81462f020c5e,HIT,9f9ad92249289cdd-EWR,7,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,ca-central-1,0,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436076433,2026-05-10 18:01:16.433000+00:00,151170,200,32.8,147.09,835543,81462f020c5e,HIT,9f9ad925b9449cdd-EWR,7,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,6,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436080010,2026-05-10 18:01:20.010000+00:00,154747,200,33.86,37.07,835543,81462f020c5e,HIT,9f9ad93c182f9cdd-EWR,11,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,1,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436081870,2026-05-10 18:01:21.870000+00:00,156607,200,80.84,84.4,847651,7b94d0e4f34e,,9f9ad947baff9cdd-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=6, render;dur=0, total;dur=12, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=33",,tiered,,HIT,br
request,ca-central-1,9,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436084818,2026-05-10 18:01:24.818000+00:00,159555,200,33.93,39.77,835543,81462f020c5e,HIT,9f9ad95a2f619cdd-EWR,16,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,5,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436084858,2026-05-10 18:01:24.858000+00:00,159595,200,245.31,246.03,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,13,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436086544,2026-05-10 18:01:26.544000+00:00,161281,200,175.25,193.85,847651,7b94d0e4f34e,,9f9ad964f8c59cdd-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=119, render;dur=0, total;dur=124, cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=144",,tiered,,HIT,br
request,ca-central-1,15,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436087467,2026-05-10 18:01:27.467000+00:00,162204,200,29.25,32.39,835543,81462f020c5e,HIT,9f9ad96abdd69cdd-EWR,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,14,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436090096,2026-05-10 18:01:30.096000+00:00,164833,200,198.25,198.92,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,16,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436096335,2026-05-10 18:01:36.335000+00:00,171072,200,145.36,265.18,957717,2ef1705ee738,,9f9ad9a25fe31b43-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=6, render;dur=0, total;dur=14, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=77",,tiered,,HIT,br
request,ca-central-1,7,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436096874,2026-05-10 18:01:36.874000+00:00,171611,200,81.42,85.92,957717,2ef1705ee738,,9f9ad9a5897c1b43-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=7, percentiles;dur=4, render;dur=0, total;dur=11, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=49",,tiered,,HIT,br
request,ca-central-1,10,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436099172,2026-05-10 18:01:39.172000+00:00,173909,200,73.25,86.16,957717,2ef1705ee738,,9f9ad9b3dbf01b43-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=5, render;dur=0, total;dur=14, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=41",,tiered,,HIT,br
request,ca-central-1,8,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436100229,2026-05-10 18:01:40.229000+00:00,174966,200,311.55,312.24,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,4,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436102886,2026-05-10 18:01:42.886000+00:00,177623,200,73.61,93.31,957717,2ef1705ee738,,9f9ad9cb18ae1b43-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=4, render;dur=0, total;dur=12, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=40",,tiered,,HIT,br
request,ca-central-1,11,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436102852,2026-05-10 18:01:42.852000+00:00,177589,200,176.97,177.58,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,12,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436103025,2026-05-10 18:01:43.025000+00:00,177762,200,313.3,317.14,936896,81462f020c5e,,9f9ad9cbfb171b43-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=230, percentiles;dur=5, render;dur=0, total;dur=249, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=279",,baseline,,,br
request,ca-central-1,0,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436104171,2026-05-10 18:01:44.171000+00:00,178908,200,28.9,148.68,936896,81462f020c5e,HIT,9f9ad9d318641b43-EWR,0,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,ca-central-1,2,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436105794,2026-05-10 18:01:45.794000+00:00,180531,200,132.89,133.54,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,6,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436107636,2026-05-10 18:01:47.636000+00:00,182373,200,35.08,38.64,936896,81462f020c5e,HIT,9f9ad9e8c80f1b43-EWR,4,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,ca-central-1,3,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436109701,2026-05-10 18:01:49.701000+00:00,184438,200,30.46,36.9,936896,81462f020c5e,HIT,9f9ad9f5ac6a1b43-EWR,6,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,ca-central-1,9,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436111126,2026-05-10 18:01:51.126000+00:00,185863,200,34.88,51.98,936896,81462f020c5e,HIT,9f9ad9fe9f7b1b43-EWR,7,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,ca-central-1,1,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436116016,2026-05-10 18:01:56.016000+00:00,190753,200,183.72,203.21,957717,2ef1705ee738,,9f9ada1daec00ca4-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=10, percentiles;dur=3, render;dur=0, total;dur=13, cfEdge;dur=16,cfOrigin;dur=0,cfWorker;dur=55",,tiered,,HIT,br
request,ca-central-1,13,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436117895,2026-05-10 18:01:57.895000+00:00,192632,200,97.55,103.76,957717,2ef1705ee738,,9f9ada28e9d70ca4-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=7, percentiles;dur=6, render;dur=0, total;dur=13, cfEdge;dur=14,cfOrigin;dur=0,cfWorker;dur=54",,tiered,,HIT,br
request,ca-central-1,14,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436117945,2026-05-10 18:01:57.945000+00:00,192682,200,173.13,173.86,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,5,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778436119194,2026-05-10 18:01:59.194000+00:00,193931,200,151.9,152.57,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,ca-central-1,15,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778435925&replay_duration=850&arch=baseline,401520434,1778436121499,2026-05-10 18:02:01.499000+00:00,196236,200,49.98,58.78,936896,81462f020c5e,HIT,9f9ada3f686a0ca4-EWR,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,ca-central-1,7,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436124370,2026-05-10 18:02:04.370000+00:00,199107,200,110.62,230.82,957717,2ef1705ee738,,9f9ada5159e80ca4-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=7, percentiles;dur=6, render;dur=0, total;dur=13, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=66",,tiered,,HIT,br
request,ca-central-1,16,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436128467,2026-05-10 18:02:08.467000+00:00,203204,200,168.96,173.55,1058526,7dd1ac66cf70,,9f9ada6af99b0ca4-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=91, percentiles;dur=4, render;dur=0, total;dur=95, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=129",,tiered,,EXPIRED,br
request,ca-central-1,10,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778435925&replay_duration=850&arch=tiered,401403910,1778436129305,2026-05-10 18:02:09.305000+00:00,204042,200,96.95,233.6,1058526,7dd1ac66cf70,,9f9ada703d8e0ca4-EWR,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=4, render;dur=0, total;dur=12, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=53",,tiered,,HIT,br
